0.802351212344,200.11330604553223,2080.922570705414,randngram,jsd
0.800146950771,200.11330604553223,2262.009077310562,randngram,jsd
0.786676463385,200.11330604553223,2327.5070235729218,randngram,jsd
0.799167278962,200.11330604553223,2199.30401802063,randngram,jsd
0.794758755817,200.11330604553223,2210.4182183742523,randngram,jsd
0.791574822434,200.11330604553223,2361.022684574127,randngram,jsd
0.796718099437,200.11330604553223,2417.379565000534,randngram,jsd
0.7881459711,200.11330604553223,2459.559851884842,randngram,jsd
0.798187607152,200.11330604553223,2317.0472135543823,randngram,jsd
0.78618662748,200.11330604553223,2370.479754924774,randngram,jsd
0.806514817536,619.538610458374,2208.15838098526,randngram1,jsd
0.795493509674,619.538610458374,1604.9430997371674,randngram1,jsd
0.802351212344,619.538610458374,2037.9256799221039,randngram1,jsd
0.808229243204,619.538610458374,1986.0896019935608,randngram1,jsd
0.787901053147,619.538610458374,2356.3623917102814,randngram1,jsd
0.799167278962,619.538610458374,2467.9815101623535,randngram1,jsd
0.803575802106,619.538610458374,2319.3406987190247,randngram1,jsd
0.792554494244,619.538610458374,2501.132379770279,randngram1,jsd
0.794513837864,619.538610458374,2420.8093490600586,randngram1,jsd
0.794758755817,619.538610458374,2190.5118060112,randngram1,jsd
0.795003673769,500.0131916999817,2576.049476623535,randngram1,jsd
0.793289248102,500.0131916999817,2787.2384667396545,randngram1,jsd
0.78520695567,500.0131916999817,2763.7056002616882,randngram1,jsd
0.793534166054,500.0131916999817,2593.62903881073,randngram1,jsd
0.802351212344,500.0131916999817,2472.5961287021637,randngram1,jsd
